,A,B,Ratio
35499,MSc  Management,Management,100
35500,MSc  Management,Management,100
35501,MSc  Management,Management,100
35502,MSc  Management,Management,100
35503,MSc  Management,Management,100
35504,MSc  Management,Management,100
35505,MSc  Management,Management,100
35506,MSc  Management,Management,100
35507,MSc  Management,Management,100
35508,MSc  Management,Management,100
35509,MSc  Management,Management,100
35510,MSc  Management,Management,100
35511,MSc  Management,Management,100
35512,MSc  Management,Management,100
35513,MSc  Management,Management,100
35514,MSc  Management,Management,100
35515,MSc  Management,Management,100
35516,MSc  Management,Management,100
35517,MSc  Management,Management,100
35518,MSc  Management,Management,100
35519,MSc  Management,Management,100
35520,MSc  Management,Management,100
35521,MSc  Management,Management,100
35522,MSc  Management,Management,100
35523,MSc  Management,Management,100
35524,MSc  Management,Management,100
35525,MSc  Management,Management,100
35526,MSc  Management,Management,100
35527,MSc  Management,Management,100
35528,MSc  Management,Management,100
35529,MSc  Management,Management,100
35530,MSc  Management,Management,100
35531,MSc  Management,Management,100
35532,MSc  Management,Management,100
35533,MSc  Management,Management,100
35534,MSc  Management,Management,100
35535,MSc  Management,Management,100
35536,MSc  Management,Management,100
35537,MSc  Management,Management,100
35538,MSc  Management,Management,100
35539,MSc  Management,Management,100
35540,MSc  Management,Management,100
35541,MSc  Management,Management,100
35542,MSc  Management,Management,100
35543,MSc  Management,Management,100
35544,MSc  Management,Management,100
35545,MSc  Management,Management,100
35546,MSc  Management,Management,100
35547,MSc  Management,Management,100
35548,MSc  Management,Management,100
35549,MSc  Management,Management,100
35550,MSc  Management,Management,100
35551,MSc  Management,Management,100
35552,MSc  Management,Management,100
35553,MSc  Management,Management,100
35554,MSc  Management,Management,100
35555,MSc  Management,Management,100
35556,MSc  Management,Management,100
35557,MSc  Management,Management,100
35558,MSc  Management,Management,100
35559,MSc  Management,Management,100
35560,MSc  Management,Management,100
35561,MSc  Management,Management,100
35562,MSc  Management,Management,100
35563,MSc  Management,Management,100
35564,MSc  Management,Management,100
35565,MSc  Management,Management,100
35566,MSc  Management,Management,100
35567,MSc  Management,Management,100
35568,MSc  Management,Management,100
35569,MSc  Management,Management,100
35570,MSc  Management,Management,100
35571,MSc  Management,Management,100
35572,MSc  Management,Management,100
35573,MSc  Management,Management,100
35574,MSc  Management,Management,100
35575,MSc  Management,Management,100
35576,MSc  Management,Management,100
35577,MSc  Management,Management,100
35578,MSc  Management,Management,100
35579,MSc  Management,Management,100
35580,MSc  Management,Management,100
35581,MSc  Management,Management,100
35582,MSc  Management,Management,100
35583,MSc  Management,Management,100
35584,MSc  Management,Management,100
35585,MSc  Management,Management,100
35586,MSc  Management,Management,100
35587,MSc  Management,Management,100
35588,MSc  Management,Management,100
35589,MSc  Management,Management,100
35590,MSc  Management,Management,100
35591,MSc  Management,Management,100
35592,MSc  Management,Management,100
35593,MSc  Management,Management,100
35594,MSc  Management,Management,100
35595,MSc  Management,Management,100
35596,MSc  Management,Management,100
35597,MSc  Management,Management,100
35598,MSc  Management,Management,100
35599,MSc  Management,Management,100
35600,MSc  Management,Management,100
35601,MSc  Management,Management,100
35602,MSc  Management,Management,100
35603,MSc  Management,Management,100
35604,MSc  Management,Management,100
35605,MSc  Management,Management,100
35606,MSc  Management,Management,100
35607,MSc  Management,Management,100
35608,MSc  Management,Management,100
35609,MSc  Management,Management,100
35610,MSc  Management,Management,100
35611,MSc  Management,Management,100
35612,MSc  Management,Management,100
35613,MSc  Management,Management,100
35614,MSc  Management,Management,100
35615,MSc  Management,Management,100
35616,MSc  Management,Management,100
35617,MSc  Management,Management,100
35618,MSc  Management,Management,100
35619,MSc  Management,Management,100
35620,MSc  Management,Management,100
35621,MSc  Management,Management,100
35622,MSc  Management,Management,100
35623,MSc  Management,Management,100
35624,MSc  Management,Management,100
35625,MSc  Management,Management,100
35626,MSc  Management,Management,100
35627,MSc  Management,Management,100
35628,MSc  Management,Management,100
35629,MSc  Management,Management,100
35630,MSc  Management,Management,100
35631,MSc  Management,Management,100
35632,MSc  Management,Management,100
35633,MSc  Management,Management,100
35634,MSc  Management,Management,100
35635,MSc  Management,Management,100
35636,MSc  Management,Management,100
35637,MSc  Management,Management,100
35638,MSc  Management,Management,100
35639,MSc  Management,Management,100
35640,MSc  Management,Management,100
35641,MSc  Management,Management,100
35642,MSc  Management,Management,100
35643,MSc  Management,Management,100
35644,MSc  Management,Management,100
35645,MSc  Management,Management,100
35646,MSc  Management,Management,100
35647,MSc  Management,Management,100
35648,MSc  Management,Management,100
35649,MSc  Management,Management,100
35650,MSc  Management,Management,100
35651,MSc  Management,Management,100
35652,MSc  Management,Management,100
35653,MSc  Management,Management,100
35654,MSc  Management,Management,100
35655,MSc  Management,Management,100
35656,MSc  Management,Management,100
35657,MSc  Management,Management,100
35658,MSc  Management,Management,100
35659,MSc  Management,Management,100
35660,MSc  Management,Management,100
35661,MSc  Management,Management,100
35662,MSc  Management,Management,100
35663,MSc  Management,Management,100
35664,MSc  Management,Management,100
35665,MSc  Management,Management,100
35666,MSc  Management,Management,100
35667,MSc  Management,Management,100
35668,MSc  Management,Management,100
35669,MSc  Management,Management,100
35670,MSc  Management,Management,100
35671,MSc  Management,Management,100
35672,MSc  Management,Management,100
35673,MSc  Management,Management,100
35674,MSc  Management,Management,100
35675,MSc  Management,Management,100
35676,MSc  Management,Management,100
35677,MSc  Management,Management,100
35678,MSc  Management,Management,100
35679,MSc  Management,Management,100
35680,MSc  Management,Management,100
35681,MSc  Management,Management,100
35682,MSc  Management,Management,100
35683,MSc  Management,Management,100
35684,MSc  Management,Management,100
35685,MSc  Management,Management,100
35686,MSc  Management,Management,100
35687,MSc  Management,Management,100
35688,MSc  Management,Management,100
35689,MSc  Management,Management,100
35690,MSc  Management,Management,100
35691,MSc  Management,Management,100
35692,MSc  Management,Management,100
35693,MSc  Management,Management,100
35694,MSc  Management,Management,100
35695,MSc  Management,Management,100
35696,MSc  Management,Management,100
35697,MSc  Management,Management,100
35698,MSc  Management,Management,100
35699,MSc  Management,Management,100
35700,MSc  Management,Management,100
35701,MSc  Management,Management,100
35702,MSc  Management,Management,100
35703,MSc  Management,Management,100
35704,MSc  Management,Management,100
35705,MSc  Management,Management,100
35706,MSc  Management,Management,100
35707,MSc  Management,Management,100
35708,MSc  Management,Management,100
35709,MSc  Management,Management,100
35710,MSc  Management,Management,100
35711,MSc  Management,Management,100
35712,MSc  Management,Management,100
35713,MSc  Management,Management,100
35714,MSc  Management,Management,100
35715,MSc  Management,Management,100
35716,MSc  Management,Management,100
35717,MSc  Management,Management,100
35718,MSc  Management,Management,100
35719,MSc  Management,Management,100
35720,MSc  Management,Management,100
35721,MSc  Management,Management,100
35722,MSc  Management,Management,100
35723,MSc  Management,Management,100
35724,MSc  Management,Management,100
35725,MSc  Management,Management,100
35726,MSc  Management,Management,100
35727,MSc  Management,Management,100
35728,MSc  Management,Management,100
35729,MSc  Management,Management,100
35730,MSc  Management,Management,100
35731,MSc  Management,Management,100
35732,MSc  Management,Management,100
35733,MSc  Management,Management,100
35734,MSc  Management,Management,100
35735,MSc  Management,Management,100
35736,MSc  Management,Management,100
35737,MSc  Management,Management,100
35738,MSc  Management,Management,100
35739,MSc  Management,Management,100
35740,MSc  Management,Management,100
35741,MSc  Management,Management,100
35742,MSc  Management,Management,100
35743,MSc  Management,Management,100
35744,MSc  Management,Management,100
35745,MSc  Management,Management,100
35746,MSc  Management,Management,100
35747,MSc  Management,Management,100
35748,MSc  Management,Management,100
35749,MSc  Management,Management,100
35750,MSc  Management,Management,100
35751,MSc  Management,Management,100
35752,MSc  Management,Management,100
35753,MSc  Management,Management,100
35754,MSc  Management,Management,100
35755,MSc  Management,Management,100
35756,MSc  Management,Management,100
35757,MSc  Management,Management,100
35758,MSc  Management,Management,100
35759,MSc  Management,Management,100
35760,MSc  Management,Management,100
35761,MSc  Management,Management,100
35762,MSc  Management,Management,100
35763,MSc  Management,Management,100
35764,MSc  Management,Management,100
35765,MSc  Management,Management,100
35766,MSc  Management,Management,100
35767,MSc  Management,Management,100
35768,MSc  Management,Management,100
35769,MSc  Management,Management,100
35770,MSc  Management,Management,100
35771,MSc  Management,Management,100
35772,MSc  Management,Management,100
35773,MSc  Management,Management,100
35774,MSc  Management,Management,100
35775,MSc  Management,Management,100
35776,MSc  Management,Management,100
35777,MSc  Management,Management,100
35778,MSc  Management,Management,100
35779,MSc  Management,Management,100
35780,MSc  Management,Management,100
35781,MSc  Management,Management,100
35782,MSc  Management,Management,100
35783,MSc  Management,Management,100
35784,MSc  Management,Management,100
35785,MSc  Management,Management,100
35786,MSc  Management,Management,100
35787,MSc  Management,Management,100
35788,MSc  Management,Management,100
35789,MSc  Management,Management,100
35790,MSc  Management,Management,100
35791,MSc  Management,Management,100
35792,MSc  Management,Management,100
35793,MSc  Management,Management,100
35794,MSc  Management,Management,100
35795,MSc  Management,Management,100
35796,MSc  Management,Management,100
35797,MSc  Management,Management,100
